artist_name,track_uri,track_url,artist_uri,artist_url,track_name,album_uri,duration_ms_x,album_name,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms_y,time_signature,artist_pop,genres,track_pop,language,embed_code
Karthik,spotify:track:32vPZAATmQCtbwUqzYyTQy,https://open.spotify.com/track/32vPZAATmQCtbwUqzYyTQy,spotify:artist:0LSPREIgGMZXCuKVel7LVD,https://open.spotify.com/artist/0LSPREIgGMZXCuKVel7LVD,Pilla O Pilla,spotify:album:29BStwt0Auh8UjVtsmqFzx,239930,Current Theega (Original Motion Picture Soundtrack),Pilla O Pilla,0.662,0.67,5,-5.996,1,0.0338,0.545,0.0,0.11,0.666,134.93,audio_features,32vPZAATmQCtbwUqzYyTQy,spotify:track:32vPZAATmQCtbwUqzYyTQy,https://api.spotify.com/v1/tracks/32vPZAATmQCtbwUqzYyTQy,https://api.spotify.com/v1/audio-analysis/32vPZAATmQCtbwUqzYyTQy,239930,4,73,"['filmi', 'tamil pop']",33,telugu,https://open.spotify.com/embed/track/32vPZAATmQCtbwUqzYyTQy?utm_source=generator
Karthik,spotify:track:1nBbMLTnf3bSyKrGVMoFxk,https://open.spotify.com/track/1nBbMLTnf3bSyKrGVMoFxk,spotify:artist:0LSPREIgGMZXCuKVel7LVD,https://open.spotify.com/artist/0LSPREIgGMZXCuKVel7LVD,Hello Hello,spotify:album:7pCJcym1qN6KUQKNAT3My3,213233,Bhale Bhale Magadivoi,Hello Hello,0.868,0.783,0,-5.136,1,0.0326,0.261,1.4e-06,0.0923,0.699,119.998,audio_features,1nBbMLTnf3bSyKrGVMoFxk,spotify:track:1nBbMLTnf3bSyKrGVMoFxk,https://api.spotify.com/v1/tracks/1nBbMLTnf3bSyKrGVMoFxk,https://api.spotify.com/v1/audio-analysis/1nBbMLTnf3bSyKrGVMoFxk,213233,4,73,"['filmi', 'tamil pop']",38,telugu,https://open.spotify.com/embed/track/1nBbMLTnf3bSyKrGVMoFxk?utm_source=generator
Sri Krishna,spotify:track:05j8OBtR02Y6w0DUY5sbTT,https://open.spotify.com/track/05j8OBtR02Y6w0DUY5sbTT,spotify:artist:06V3WlbxMpgl639AJoFH7C,https://open.spotify.com/artist/06V3WlbxMpgl639AJoFH7C,Don Bosco,spotify:album:3NkW5lGfnIwyguZ9H00svr,279126,Amar Akbar Antony,Don Bosco,0.743,0.977,1,-4.39,0,0.071,0.0537,0.00261,0.302,0.551,105.039,audio_features,05j8OBtR02Y6w0DUY5sbTT,spotify:track:05j8OBtR02Y6w0DUY5sbTT,https://api.spotify.com/v1/tracks/05j8OBtR02Y6w0DUY5sbTT,https://api.spotify.com/v1/audio-analysis/05j8OBtR02Y6w0DUY5sbTT,279126,4,55,['tollywood'],38,telugu,https://open.spotify.com/embed/track/05j8OBtR02Y6w0DUY5sbTT?utm_source=generator
Karthik,spotify:track:364slbGfjrEMyeyasjJ5gY,https://open.spotify.com/track/364slbGfjrEMyeyasjJ5gY,spotify:artist:0LSPREIgGMZXCuKVel7LVD,https://open.spotify.com/artist/0LSPREIgGMZXCuKVel7LVD,Hey Babu,spotify:album:57sVqNzB8VLWS4n4S8BOrF,303900,Devadas (Original Motion Picture Soundtrack),Hey Babu,0.708,0.715,2,-4.346,1,0.0321,0.296,3.08e-06,0.133,0.536,100.022,audio_features,364slbGfjrEMyeyasjJ5gY,spotify:track:364slbGfjrEMyeyasjJ5gY,https://api.spotify.com/v1/tracks/364slbGfjrEMyeyasjJ5gY,https://api.spotify.com/v1/audio-analysis/364slbGfjrEMyeyasjJ5gY,303900,4,73,"['filmi', 'tamil pop']",0,telugu,https://open.spotify.com/embed/track/364slbGfjrEMyeyasjJ5gY?utm_source=generator
Mohana Bhogaraju,spotify:track:68rSALJuiiiJSOgL7DXdNg,https://open.spotify.com/track/68rSALJuiiiJSOgL7DXdNg,spotify:artist:2nWYQRy7Ikh7CyWnvZZouD,https://open.spotify.com/artist/2nWYQRy7Ikh7CyWnvZZouD,Manohari,spotify:album:62FLwY6ofjIoyfTB4aY8Qo,214517,Baahubali - The Beginning,Manohari,0.624,0.799,4,-6.84,0,0.0616,0.123,5.82e-06,0.105,0.799,160.032,audio_features,68rSALJuiiiJSOgL7DXdNg,spotify:track:68rSALJuiiiJSOgL7DXdNg,https://api.spotify.com/v1/tracks/68rSALJuiiiJSOgL7DXdNg,https://api.spotify.com/v1/audio-analysis/68rSALJuiiiJSOgL7DXdNg,214517,4,53,"['telugu indie', 'tollywood']",51,telugu,https://open.spotify.com/embed/track/68rSALJuiiiJSOgL7DXdNg?utm_source=generator
Radhan,spotify:track:3NxDlp4vNVuEq2Q8FzyveL,https://open.spotify.com/track/3NxDlp4vNVuEq2Q8FzyveL,spotify:artist:5FOhBMFQo0pDhvISlFmxdi,https://open.spotify.com/artist/5FOhBMFQo0pDhvISlFmxdi,Vennante,spotify:album:3NrelTYllS4OxvX8j7NW1t,207282,Andala Rakshasi,Vennante,0.898,0.529,0,-8.857,0,0.0406,0.0675,0.0,0.0607,0.845,107.035,audio_features,3NxDlp4vNVuEq2Q8FzyveL,spotify:track:3NxDlp4vNVuEq2Q8FzyveL,https://api.spotify.com/v1/tracks/3NxDlp4vNVuEq2Q8FzyveL,https://api.spotify.com/v1/audio-analysis/3NxDlp4vNVuEq2Q8FzyveL,207283,4,52,['tamil pop'],0,telugu,https://open.spotify.com/embed/track/3NxDlp4vNVuEq2Q8FzyveL?utm_source=generator
Hariharan,spotify:track:1IIBNaPVzgFMssAfe5wjky,https://open.spotify.com/track/1IIBNaPVzgFMssAfe5wjky,spotify:artist:2NoJ7NuNs9nyj8Thoh1kbu,https://open.spotify.com/artist/2NoJ7NuNs9nyj8Thoh1kbu,Aadapilla,spotify:album:28S6wftykhE95y4xC1CEAJ,292773,Sainikudu (Original Motion Picture Soundtrack),Aadapilla,0.535,0.721,10,-6.6,0,0.248,0.0991,0.0,0.0937,0.815,78.043,audio_features,1IIBNaPVzgFMssAfe5wjky,spotify:track:1IIBNaPVzgFMssAfe5wjky,https://api.spotify.com/v1/tracks/1IIBNaPVzgFMssAfe5wjky,https://api.spotify.com/v1/audio-analysis/1IIBNaPVzgFMssAfe5wjky,292773,4,73,"['filmi', 'ghazal', 'tamil pop']",0,telugu,https://open.spotify.com/embed/track/1IIBNaPVzgFMssAfe5wjky?utm_source=generator
Karthik,spotify:track:6ijZqAhC1gXAREBEe1hugw,https://open.spotify.com/track/6ijZqAhC1gXAREBEe1hugw,spotify:artist:0LSPREIgGMZXCuKVel7LVD,https://open.spotify.com/artist/0LSPREIgGMZXCuKVel7LVD,Devatha,spotify:album:3cNqsEb1Keva5DYGR7EBP9,221118,Potugadu (Original Motion Picture Soundtrack),Devatha,0.605,0.749,10,-2.483,0,0.0398,0.623,0.0,0.104,0.466,149.827,audio_features,6ijZqAhC1gXAREBEe1hugw,spotify:track:6ijZqAhC1gXAREBEe1hugw,https://api.spotify.com/v1/tracks/6ijZqAhC1gXAREBEe1hugw,https://api.spotify.com/v1/audio-analysis/6ijZqAhC1gXAREBEe1hugw,221118,4,73,"['filmi', 'tamil pop']",0,telugu,https://open.spotify.com/embed/track/6ijZqAhC1gXAREBEe1hugw?utm_source=generator
Sunidhi Chauhan,spotify:track:1B49dZjbINjRKx0rPE6qcx,https://open.spotify.com/track/1B49dZjbINjRKx0rPE6qcx,spotify:artist:3eDT9fwXKuHWFvgZaaYC5v,https://open.spotify.com/artist/3eDT9fwXKuHWFvgZaaYC5v,Sye Raa,spotify:album:4thozrJ4j0jLPDbBIvUXRn,328445,Syeraa Narasimha Reddy,Sye Raa,0.657,0.873,11,-5.45,0,0.257,0.576,1.56e-06,0.0935,0.229,129.916,audio_features,1B49dZjbINjRKx0rPE6qcx,spotify:track:1B49dZjbINjRKx0rPE6qcx,https://api.spotify.com/v1/tracks/1B49dZjbINjRKx0rPE6qcx,https://api.spotify.com/v1/audio-analysis/1B49dZjbINjRKx0rPE6qcx,328446,4,75,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",37,telugu,https://open.spotify.com/embed/track/1B49dZjbINjRKx0rPE6qcx?utm_source=generator
Anurag Kulkarni,spotify:track:6HclfcCJdY2vZ8R1mmefkO,https://open.spotify.com/track/6HclfcCJdY2vZ8R1mmefkO,spotify:artist:6LWyVEIBnx7MoRBhQxu9om,https://open.spotify.com/artist/6LWyVEIBnx7MoRBhQxu9om,Vijayam,spotify:album:4W5lHMWP7Nr2cr1SEc5WNP,218583,George Reddy (Original Motion Picture Soundtrack),Vijayam,0.826,0.908,5,-2.948,0,0.0736,0.0123,6.46e-05,0.697,0.735,116.64,audio_features,6HclfcCJdY2vZ8R1mmefkO,spotify:track:6HclfcCJdY2vZ8R1mmefkO,https://api.spotify.com/v1/tracks/6HclfcCJdY2vZ8R1mmefkO,https://api.spotify.com/v1/audio-analysis/6HclfcCJdY2vZ8R1mmefkO,218584,4,67,['tollywood'],0,telugu,https://open.spotify.com/embed/track/6HclfcCJdY2vZ8R1mmefkO?utm_source=generator
Ramya Behara,spotify:track:5hPWzgFZS0xPdtgJ9EW8tR,https://open.spotify.com/track/5hPWzgFZS0xPdtgJ9EW8tR,spotify:artist:4svvMm4TQnkphZJfhLCzzv,https://open.spotify.com/artist/4svvMm4TQnkphZJfhLCzzv,Rang De,spotify:album:1qUzoND9IBnP7r2rR2LkmX,241301,A Aa (Original Motion Picture Soundtrack),Rang De,0.904,0.794,1,-8.573,1,0.0495,0.153,0.000437,0.09,0.906,119.959,audio_features,5hPWzgFZS0xPdtgJ9EW8tR,spotify:track:5hPWzgFZS0xPdtgJ9EW8tR,https://api.spotify.com/v1/tracks/5hPWzgFZS0xPdtgJ9EW8tR,https://api.spotify.com/v1/audio-analysis/5hPWzgFZS0xPdtgJ9EW8tR,241301,4,61,['tollywood'],0,telugu,https://open.spotify.com/embed/track/5hPWzgFZS0xPdtgJ9EW8tR?utm_source=generator
Ranjith Govind,spotify:track:1OBJMwjXyJgq2YUbqWtlEh,https://open.spotify.com/track/1OBJMwjXyJgq2YUbqWtlEh,spotify:artist:7zFlr6Y537SdALqy0Xfvth,https://open.spotify.com/artist/7zFlr6Y537SdALqy0Xfvth,Yea Pilla,spotify:album:2hBWF91wPfLSPrqDps2Jfd,272145,Ongolugittha (Original Motion Picture Soundtrack),Yea Pilla,0.636,0.861,9,-4.01,1,0.0581,0.244,2.49e-06,0.253,0.649,89.937,audio_features,1OBJMwjXyJgq2YUbqWtlEh,spotify:track:1OBJMwjXyJgq2YUbqWtlEh,https://api.spotify.com/v1/tracks/1OBJMwjXyJgq2YUbqWtlEh,https://api.spotify.com/v1/audio-analysis/1OBJMwjXyJgq2YUbqWtlEh,272146,4,63,"['filmi', 'tamil pop']",0,telugu,https://open.spotify.com/embed/track/1OBJMwjXyJgq2YUbqWtlEh?utm_source=generator
Anurag Kulkarni,spotify:track:7H9cesJp8V0d871PFQfxnH,https://open.spotify.com/track/7H9cesJp8V0d871PFQfxnH,spotify:artist:6LWyVEIBnx7MoRBhQxu9om,https://open.spotify.com/artist/6LWyVEIBnx7MoRBhQxu9om,Mahanati,spotify:album:1VJ6jeu9xVqQlEbhG8v52w,284146,Mahanati (Original Motion Picture Soundtrack),Mahanati,0.582,0.797,8,-6.956,1,0.0333,0.634,4.96e-05,0.0715,0.617,150.031,audio_features,7H9cesJp8V0d871PFQfxnH,spotify:track:7H9cesJp8V0d871PFQfxnH,https://api.spotify.com/v1/tracks/7H9cesJp8V0d871PFQfxnH,https://api.spotify.com/v1/audio-analysis/7H9cesJp8V0d871PFQfxnH,284147,4,67,['tollywood'],0,telugu,https://open.spotify.com/embed/track/7H9cesJp8V0d871PFQfxnH?utm_source=generator
Rahul Sipligunj,spotify:track:7eONkQbNZvohVwbjbOwTEP,https://open.spotify.com/track/7eONkQbNZvohVwbjbOwTEP,spotify:artist:1H4ZvA2yyK7wCmbvEUWvPn,https://open.spotify.com/artist/1H4ZvA2yyK7wCmbvEUWvPn,Paala Pitta,spotify:album:3wAsZ0sTfkJvspCMlW5azC,199800,Maharshi,Paala Pitta,0.875,0.671,10,-6.317,1,0.202,0.65,4.88e-05,0.0657,0.738,100.09,audio_features,7eONkQbNZvohVwbjbOwTEP,spotify:track:7eONkQbNZvohVwbjbOwTEP,https://api.spotify.com/v1/tracks/7eONkQbNZvohVwbjbOwTEP,https://api.spotify.com/v1/audio-analysis/7eONkQbNZvohVwbjbOwTEP,199800,4,64,['tollywood'],44,telugu,https://open.spotify.com/embed/track/7eONkQbNZvohVwbjbOwTEP?utm_source=generator
Mickey J. Meyer,spotify:track:1GiYIw3tPLLTeBUV1LmoKo,https://open.spotify.com/track/1GiYIw3tPLLTeBUV1LmoKo,spotify:artist:0WiZi3Q419nMpAQEqfBCbk,https://open.spotify.com/artist/0WiZi3Q419nMpAQEqfBCbk,Jarra Jarra,spotify:album:0ezsoNG85fJtdsyobZNu68,181856,Valmiki (Original Motion Picture Soundtrack),Jarra Jarra,0.901,0.75,10,-8.618,0,0.113,0.271,0.00014,0.148,0.855,119.982,audio_features,1GiYIw3tPLLTeBUV1LmoKo,spotify:track:1GiYIw3tPLLTeBUV1LmoKo,https://api.spotify.com/v1/tracks/1GiYIw3tPLLTeBUV1LmoKo,https://api.spotify.com/v1/audio-analysis/1GiYIw3tPLLTeBUV1LmoKo,181856,4,53,['tollywood'],37,telugu,https://open.spotify.com/embed/track/1GiYIw3tPLLTeBUV1LmoKo?utm_source=generator
Shankar Mahadevan,spotify:track:2sC3y7jnCvsEOD2SiZYBma,https://open.spotify.com/track/2sC3y7jnCvsEOD2SiZYBma,spotify:artist:1SJOL9HJ08YOn92lFcYf8a,https://open.spotify.com/artist/1SJOL9HJ08YOn92lFcYf8a,Padara Padara,spotify:album:3wAsZ0sTfkJvspCMlW5azC,290700,Maharshi,Padara Padara,0.8,0.918,5,-5.35,0,0.119,0.703,1.74e-05,0.112,0.827,100.005,audio_features,2sC3y7jnCvsEOD2SiZYBma,spotify:track:2sC3y7jnCvsEOD2SiZYBma,https://api.spotify.com/v1/tracks/2sC3y7jnCvsEOD2SiZYBma,https://api.spotify.com/v1/audio-analysis/2sC3y7jnCvsEOD2SiZYBma,290700,4,75,"['filmi', 'modern bollywood']",40,telugu,https://open.spotify.com/embed/track/2sC3y7jnCvsEOD2SiZYBma?utm_source=generator
Hariharan,spotify:track:2z4NkuGLnyU4IJPOAERxpb,https://open.spotify.com/track/2z4NkuGLnyU4IJPOAERxpb,spotify:artist:2NoJ7NuNs9nyj8Thoh1kbu,https://open.spotify.com/artist/2NoJ7NuNs9nyj8Thoh1kbu,Yamaha Nagari,spotify:album:4clRKhgW5gG1jWwEFO5YWs,379573,Choodalani Undi (Original Motion Picture Soundtrack),Yamaha Nagari,0.753,0.755,2,-7.527,1,0.163,0.424,0.0,0.0948,0.575,100.954,audio_features,2z4NkuGLnyU4IJPOAERxpb,spotify:track:2z4NkuGLnyU4IJPOAERxpb,https://api.spotify.com/v1/tracks/2z4NkuGLnyU4IJPOAERxpb,https://api.spotify.com/v1/audio-analysis/2z4NkuGLnyU4IJPOAERxpb,379573,4,73,"['filmi', 'ghazal', 'tamil pop']",0,telugu,https://open.spotify.com/embed/track/2z4NkuGLnyU4IJPOAERxpb?utm_source=generator
Vijay Prakash,spotify:track:10HVN90dA4CP5KrEqz6T3N,https://open.spotify.com/track/10HVN90dA4CP5KrEqz6T3N,spotify:artist:4iA6bUhiZyvRKJf4FNVX39,https://open.spotify.com/artist/4iA6bUhiZyvRKJf4FNVX39,Andam Ankitam,spotify:album:4thozrJ4j0jLPDbBIvUXRn,240248,Syeraa Narasimha Reddy,Andam Ankitam,0.586,0.727,11,-6.525,1,0.034,0.598,2.29e-05,0.0835,0.417,90.017,audio_features,10HVN90dA4CP5KrEqz6T3N,spotify:track:10HVN90dA4CP5KrEqz6T3N,https://api.spotify.com/v1/tracks/10HVN90dA4CP5KrEqz6T3N,https://api.spotify.com/v1/audio-analysis/10HVN90dA4CP5KrEqz6T3N,240248,4,67,['filmi'],18,telugu,https://open.spotify.com/embed/track/10HVN90dA4CP5KrEqz6T3N?utm_source=generator
Sachin Warrier,spotify:track:7h95BpimIQ7TjLKsj6aL8l,https://open.spotify.com/track/7h95BpimIQ7TjLKsj6aL8l,spotify:artist:7wkeZcQtvDAeGvrTQO2hfK,https://open.spotify.com/artist/7wkeZcQtvDAeGvrTQO2hfK,Motta Modatisari,spotify:album:7pCJcym1qN6KUQKNAT3My3,234878,Bhale Bhale Magadivoi,Motta Modatisari,0.913,0.681,4,-5.781,0,0.0503,0.314,2.42e-06,0.175,0.917,116.032,audio_features,7h95BpimIQ7TjLKsj6aL8l,spotify:track:7h95BpimIQ7TjLKsj6aL8l,https://api.spotify.com/v1/tracks/7h95BpimIQ7TjLKsj6aL8l,https://api.spotify.com/v1/audio-analysis/7h95BpimIQ7TjLKsj6aL8l,234878,4,57,"['malayalam pop', 'mollywood', 'tamil pop']",57,telugu,https://open.spotify.com/embed/track/7h95BpimIQ7TjLKsj6aL8l?utm_source=generator
Dhanunjay Seepana,spotify:track:2CBhMxIJB3FFntDmKO5Qqg,https://open.spotify.com/track/2CBhMxIJB3FFntDmKO5Qqg,spotify:artist:5DxwUWyGp1uejyE80iJcn0,https://open.spotify.com/artist/5DxwUWyGp1uejyE80iJcn0,Vandha Speedulo,spotify:album:2JHOGOHNWLUa0usc6yjZjV,222582,Ekkadiki Pothavu Chinnavada (Original Motion Picture Soundtrack),Vandha Speedulo,0.754,0.919,5,-5.552,1,0.19,0.139,0.0,0.0481,0.663,100.066,audio_features,2CBhMxIJB3FFntDmKO5Qqg,spotify:track:2CBhMxIJB3FFntDmKO5Qqg,https://api.spotify.com/v1/tracks/2CBhMxIJB3FFntDmKO5Qqg,https://api.spotify.com/v1/audio-analysis/2CBhMxIJB3FFntDmKO5Qqg,222583,4,58,['tollywood'],0,telugu,https://open.spotify.com/embed/track/2CBhMxIJB3FFntDmKO5Qqg?utm_source=generator
Armaan Malik,spotify:track:4cwfhPbGtRbuLG9OwZPld5,https://open.spotify.com/track/4cwfhPbGtRbuLG9OwZPld5,spotify:artist:4IKVDbCSBTxBeAsMKjAuTs,https://open.spotify.com/artist/4IKVDbCSBTxBeAsMKjAuTs,Vinnane Vinnane,spotify:album:7e5Uy5EuxnoNIhiq1OJ9PQ,245346,Toliprema (Original Motion Picture Soundtrack),Vinnane Vinnane,0.787,0.715,8,-3.826,0,0.0273,0.206,0.0,0.123,0.834,100.948,audio_features,4cwfhPbGtRbuLG9OwZPld5,spotify:track:4cwfhPbGtRbuLG9OwZPld5,https://api.spotify.com/v1/tracks/4cwfhPbGtRbuLG9OwZPld5,https://api.spotify.com/v1/audio-analysis/4cwfhPbGtRbuLG9OwZPld5,245347,4,75,"['desi pop', 'filmi', 'modern bollywood']",0,telugu,https://open.spotify.com/embed/track/4cwfhPbGtRbuLG9OwZPld5?utm_source=generator
Unnikrishnan,spotify:track:2nUThUVmjSeiE8qtwxBa8l,https://open.spotify.com/track/2nUThUVmjSeiE8qtwxBa8l,spotify:artist:0mV4UQ0gHg59AAUtg968pX,https://open.spotify.com/artist/0mV4UQ0gHg59AAUtg968pX,Nemali Kulukula,spotify:album:0COftafy212lNgshLsvLcf,343800,Rangam (Original Motion Picture Soundtrack),Nemali Kulukula,0.847,0.718,5,-6.837,0,0.0696,0.141,0.000247,0.221,0.836,97.036,audio_features,2nUThUVmjSeiE8qtwxBa8l,spotify:track:2nUThUVmjSeiE8qtwxBa8l,https://api.spotify.com/v1/tracks/2nUThUVmjSeiE8qtwxBa8l,https://api.spotify.com/v1/audio-analysis/2nUThUVmjSeiE8qtwxBa8l,343800,4,63,"['filmi', 'tamil pop']",0,telugu,https://open.spotify.com/embed/track/2nUThUVmjSeiE8qtwxBa8l?utm_source=generator
Rahul Sipligunj,spotify:track:2dRw2Dg1IiiNiMBDakCwL3,https://open.spotify.com/track/2dRw2Dg1IiiNiMBDakCwL3,spotify:artist:1H4ZvA2yyK7wCmbvEUWvPn,https://open.spotify.com/artist/1H4ZvA2yyK7wCmbvEUWvPn,Drunk and Drive,spotify:album:3tfpNTS0GMogs3TFf7KzVW,252195,Chalo (Original Motion Picture Soundtrack),Drunk and Drive,0.452,0.815,11,-6.164,1,0.255,0.117,0.00517,0.112,0.696,190.546,audio_features,2dRw2Dg1IiiNiMBDakCwL3,spotify:track:2dRw2Dg1IiiNiMBDakCwL3,https://api.spotify.com/v1/tracks/2dRw2Dg1IiiNiMBDakCwL3,https://api.spotify.com/v1/audio-analysis/2dRw2Dg1IiiNiMBDakCwL3,252195,3,64,['tollywood'],0,telugu,https://open.spotify.com/embed/track/2dRw2Dg1IiiNiMBDakCwL3?utm_source=generator
Nakul,spotify:track:1m9MsvARhHYnRCCSyZ8AXv,https://open.spotify.com/track/1m9MsvARhHYnRCCSyZ8AXv,spotify:artist:6f2iNRGL3Z1TYjTeb9FOPw,https://open.spotify.com/artist/6f2iNRGL3Z1TYjTeb9FOPw,Love Elephantla,spotify:album:2LscBzYzac0rt3i2FMmgtw,345725,Aparichitudu (Original Motion Picture Soundtrack),Love Elephantla,0.836,0.783,10,-8.039,0,0.105,0.0402,4.76e-05,0.128,0.634,104.99,audio_features,1m9MsvARhHYnRCCSyZ8AXv,spotify:track:1m9MsvARhHYnRCCSyZ8AXv,https://api.spotify.com/v1/tracks/1m9MsvARhHYnRCCSyZ8AXv,https://api.spotify.com/v1/audio-analysis/1m9MsvARhHYnRCCSyZ8AXv,345725,4,36,[],0,telugu,https://open.spotify.com/embed/track/1m9MsvARhHYnRCCSyZ8AXv?utm_source=generator
Tippu,spotify:track:24Pvu6KUP8bC0bHqnvur14,https://open.spotify.com/track/24Pvu6KUP8bC0bHqnvur14,spotify:artist:0PykiHCcDsMPRV7s67qZ1B,https://open.spotify.com/artist/0PykiHCcDsMPRV7s67qZ1B,Panche Kattuko,spotify:album:4lyHLiS02KgJ9CCCo0O15Z,253006,Dhenikaina Ready (Original Motion Picture Soundtrack),Panche Kattuko,0.853,0.679,9,-5.449,1,0.0901,0.268,0.000204,0.0981,0.537,124.997,audio_features,24Pvu6KUP8bC0bHqnvur14,spotify:track:24Pvu6KUP8bC0bHqnvur14,https://api.spotify.com/v1/tracks/24Pvu6KUP8bC0bHqnvur14,https://api.spotify.com/v1/audio-analysis/24Pvu6KUP8bC0bHqnvur14,253006,4,64,"['filmi', 'tamil pop']",0,telugu,https://open.spotify.com/embed/track/24Pvu6KUP8bC0bHqnvur14?utm_source=generator
Benny Dayal,spotify:track:2e5p2PBEGi7Cy0GBvlWDXj,https://open.spotify.com/track/2e5p2PBEGi7Cy0GBvlWDXj,spotify:artist:61if35zz1W11GejEkxTLEQ,https://open.spotify.com/artist/61if35zz1W11GejEkxTLEQ,Barbi Bommaki,spotify:album:64hIB2YUHHwxL7PH5bCO4T,264292,Teenmaar (Original Motion Picture Soundtrack),Barbi Bommaki,0.87,0.848,7,-6.541,1,0.159,0.0196,4.65e-06,0.276,0.643,104.946,audio_features,2e5p2PBEGi7Cy0GBvlWDXj,spotify:track:2e5p2PBEGi7Cy0GBvlWDXj,https://api.spotify.com/v1/tracks/2e5p2PBEGi7Cy0GBvlWDXj,https://api.spotify.com/v1/audio-analysis/2e5p2PBEGi7Cy0GBvlWDXj,264293,4,70,"['desi pop', 'filmi', 'modern bollywood']",0,telugu,https://open.spotify.com/embed/track/2e5p2PBEGi7Cy0GBvlWDXj?utm_source=generator
Sid Sriram,spotify:track:1eIHweuCbIL85pTyWLeOkb,https://open.spotify.com/track/1eIHweuCbIL85pTyWLeOkb,spotify:artist:7qjJw7ZM2ekDSahLXPjIlN,https://open.spotify.com/artist/7qjJw7ZM2ekDSahLXPjIlN,Emo Emo Emo,spotify:album:57sVqNzB8VLWS4n4S8BOrF,266000,Devadas (Original Motion Picture Soundtrack),Emo Emo Emo,0.181,0.405,2,-6.288,1,0.0289,0.846,0.0,0.0623,0.262,178.701,audio_features,1eIHweuCbIL85pTyWLeOkb,spotify:track:1eIHweuCbIL85pTyWLeOkb,https://api.spotify.com/v1/tracks/1eIHweuCbIL85pTyWLeOkb,https://api.spotify.com/v1/audio-analysis/1eIHweuCbIL85pTyWLeOkb,266000,3,78,['filmi'],0,telugu,https://open.spotify.com/embed/track/1eIHweuCbIL85pTyWLeOkb?utm_source=generator
Naresh Iyer,spotify:track:5icJ3lEvL73C07mJd4s8nu,https://open.spotify.com/track/5icJ3lEvL73C07mJd4s8nu,spotify:artist:7FaGCZiP3s6X7jQTB8EhfI,https://open.spotify.com/artist/7FaGCZiP3s6X7jQTB8EhfI,Arere Yekkada,spotify:album:0algcmWDo4iWiZYoRt540l,236617,Nenu Local (Original Motion Picture Soundtrack),Arere Yekkada,0.79,0.79,0,-5.631,1,0.0459,0.533,0.00766,0.302,0.885,102.059,audio_features,5icJ3lEvL73C07mJd4s8nu,spotify:track:5icJ3lEvL73C07mJd4s8nu,https://api.spotify.com/v1/tracks/5icJ3lEvL73C07mJd4s8nu,https://api.spotify.com/v1/audio-analysis/5icJ3lEvL73C07mJd4s8nu,236618,4,68,"['filmi', 'mollywood', 'tamil pop']",0,telugu,https://open.spotify.com/embed/track/5icJ3lEvL73C07mJd4s8nu?utm_source=generator
Vivek Sagar,spotify:track:5I1nCH5grcjpDS5XPA6GQC,https://open.spotify.com/track/5I1nCH5grcjpDS5XPA6GQC,spotify:artist:7Fa8B0rJSmeeGjYCJJXrb3,https://open.spotify.com/artist/7Fa8B0rJSmeeGjYCJJXrb3,Talapu Talupu,spotify:album:6e7xxoyqjr3XRtl4N2BWJK,284251,Brochevarevarura,Talapu Talupu,0.551,0.668,4,-7.545,1,0.0415,0.566,0.000351,0.131,0.723,105.666,audio_features,5I1nCH5grcjpDS5XPA6GQC,spotify:track:5I1nCH5grcjpDS5XPA6GQC,https://api.spotify.com/v1/tracks/5I1nCH5grcjpDS5XPA6GQC,https://api.spotify.com/v1/audio-analysis/5I1nCH5grcjpDS5XPA6GQC,284252,4,47,['tollywood'],25,telugu,https://open.spotify.com/embed/track/5I1nCH5grcjpDS5XPA6GQC?utm_source=generator
Jonita Gandhi,spotify:track:723YjnFScgBzGMxHVkLkcQ,https://open.spotify.com/track/723YjnFScgBzGMxHVkLkcQ,spotify:artist:00sCATpEvwH48ays7PlQFU,https://open.spotify.com/artist/00sCATpEvwH48ays7PlQFU,Nuvve Nuvve,spotify:album:0N5DuXJsqHLxjg32Js5wZ3,253072,Kick 2 (Original Motion Picture Soundtrack),Nuvve Nuvve,0.605,0.465,1,-12.264,0,0.0741,0.859,0.204,0.133,0.397,167.937,audio_features,723YjnFScgBzGMxHVkLkcQ,spotify:track:723YjnFScgBzGMxHVkLkcQ,https://api.spotify.com/v1/tracks/723YjnFScgBzGMxHVkLkcQ,https://api.spotify.com/v1/audio-analysis/723YjnFScgBzGMxHVkLkcQ,253073,4,72,['modern bollywood'],16,telugu,https://open.spotify.com/embed/track/723YjnFScgBzGMxHVkLkcQ?utm_source=generator
