artist_name,track_uri,track_url,artist_uri,artist_url,track_name,album_uri,duration_ms_x,album_name,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms_y,time_signature,artist_pop,genres,track_pop,language,embed_code
K. S. Chithra,spotify:track:1ocfot7YeWLe27CguJNjNe,https://open.spotify.com/track/1ocfot7YeWLe27CguJNjNe,spotify:artist:2IUtwMti1OiT3lkW6RubgH,https://open.spotify.com/artist/2IUtwMti1OiT3lkW6RubgH,Aha Allari,spotify:album:5ev13ZzeawtRQ50JFPv4ik,254876.0,Khadgam (Original Motion Picture Soundtrack),Aha Allari,0.734,0.718,5.0,-8.537,0.0,0.097,0.212,4.85e-05,0.0629,0.964,80.959,audio_features,1ocfot7YeWLe27CguJNjNe,spotify:track:1ocfot7YeWLe27CguJNjNe,https://api.spotify.com/v1/tracks/1ocfot7YeWLe27CguJNjNe,https://api.spotify.com/v1/audio-analysis/1ocfot7YeWLe27CguJNjNe,254877.0,4.0,75.0,['filmi'],998644.0,telugu,https://open.spotify.com/embed/track/1ocfot7YeWLe27CguJNjNe?utm_source=generator
Sid Sriram,spotify:track:1eIHweuCbIL85pTyWLeOkb,https://open.spotify.com/track/1eIHweuCbIL85pTyWLeOkb,spotify:artist:7qjJw7ZM2ekDSahLXPjIlN,https://open.spotify.com/artist/7qjJw7ZM2ekDSahLXPjIlN,Emo Emo Emo,spotify:album:57sVqNzB8VLWS4n4S8BOrF,266000.0,Devadas (Original Motion Picture Soundtrack),Emo Emo Emo,0.181,0.405,2.0,-6.288,1.0,0.0289,0.846,0.0,0.0623,0.262,178.701,audio_features,1eIHweuCbIL85pTyWLeOkb,spotify:track:1eIHweuCbIL85pTyWLeOkb,https://api.spotify.com/v1/tracks/1eIHweuCbIL85pTyWLeOkb,https://api.spotify.com/v1/audio-analysis/1eIHweuCbIL85pTyWLeOkb,266000.0,3.0,78.0,['filmi'],997544.0,telugu,https://open.spotify.com/embed/track/1eIHweuCbIL85pTyWLeOkb?utm_source=generator
Sindhuri,spotify:track:1HYk6NM5qHuKSx1t3rwBNb,https://open.spotify.com/track/1HYk6NM5qHuKSx1t3rwBNb,spotify:artist:42hb3CC6jTpF3vve0FkquG,https://open.spotify.com/artist/42hb3CC6jTpF3vve0FkquG,Oo Chandruda,spotify:album:4Tszv3WiZWvklZ3oyzZZe6,274482.0,Hey Pillagada (Original Motion Picture Soundtrack),Oo Chandruda,0.499,0.462,7.0,-8.309,1.0,0.041,0.741,1.89e-05,0.119,0.339,173.712,audio_features,1HYk6NM5qHuKSx1t3rwBNb,spotify:track:1HYk6NM5qHuKSx1t3rwBNb,https://api.spotify.com/v1/tracks/1HYk6NM5qHuKSx1t3rwBNb,https://api.spotify.com/v1/audio-analysis/1HYk6NM5qHuKSx1t3rwBNb,274483.0,4.0,7.0,['tollywood'],996795.0,telugu,https://open.spotify.com/embed/track/1HYk6NM5qHuKSx1t3rwBNb?utm_source=generator
Mohana Bhogaraju,spotify:track:68rSALJuiiiJSOgL7DXdNg,https://open.spotify.com/track/68rSALJuiiiJSOgL7DXdNg,spotify:artist:2nWYQRy7Ikh7CyWnvZZouD,https://open.spotify.com/artist/2nWYQRy7Ikh7CyWnvZZouD,Manohari,spotify:album:62FLwY6ofjIoyfTB4aY8Qo,214517.0,Baahubali - The Beginning,Manohari,0.624,0.799,4.0,-6.84,0.0,0.0616,0.123,5.82e-06,0.105,0.799,160.032,audio_features,68rSALJuiiiJSOgL7DXdNg,spotify:track:68rSALJuiiiJSOgL7DXdNg,https://api.spotify.com/v1/tracks/68rSALJuiiiJSOgL7DXdNg,https://api.spotify.com/v1/audio-analysis/68rSALJuiiiJSOgL7DXdNg,214517.0,4.0,53.0,"['telugu indie', 'tollywood']",99643.0,telugu,https://open.spotify.com/embed/track/68rSALJuiiiJSOgL7DXdNg?utm_source=generator
Sid Sriram,spotify:track:2hFqK9r8rA8qMXrznzu8uz,https://open.spotify.com/track/2hFqK9r8rA8qMXrznzu8uz,spotify:artist:7qjJw7ZM2ekDSahLXPjIlN,https://open.spotify.com/artist/7qjJw7ZM2ekDSahLXPjIlN,Ee Maya Peremito,spotify:album:51fYbKug95K84AyQHA50P5,256335.0,Orey Bujjiga (Original Motion Picture Soundtrack),Ee Maya Peremito,0.473,0.518,0.0,-7.279,0.0,0.137,0.686,0.0,0.103,0.402,119.995,audio_features,2hFqK9r8rA8qMXrznzu8uz,spotify:track:2hFqK9r8rA8qMXrznzu8uz,https://api.spotify.com/v1/tracks/2hFqK9r8rA8qMXrznzu8uz,https://api.spotify.com/v1/audio-analysis/2hFqK9r8rA8qMXrznzu8uz,256335.0,4.0,78.0,['filmi'],98795.0,telugu,https://open.spotify.com/embed/track/2hFqK9r8rA8qMXrznzu8uz?utm_source=generator
Sid Sriram,spotify:track:14M1StehpwsydSGGy8z9eq,https://open.spotify.com/track/14M1StehpwsydSGGy8z9eq,spotify:artist:7qjJw7ZM2ekDSahLXPjIlN,https://open.spotify.com/artist/7qjJw7ZM2ekDSahLXPjIlN,Emai Poyave,spotify:album:5yaWNdlJB8FoxwbngILePz,154691.0,Padi Padi Leche Manasu,Emai Poyave,0.4,0.346,11.0,-7.717,1.0,0.0311,0.849,0.0,0.258,0.248,149.757,audio_features,14M1StehpwsydSGGy8z9eq,spotify:track:14M1StehpwsydSGGy8z9eq,https://api.spotify.com/v1/tracks/14M1StehpwsydSGGy8z9eq,https://api.spotify.com/v1/audio-analysis/14M1StehpwsydSGGy8z9eq,154691.0,3.0,78.0,['filmi'],9876845.0,telugu,https://open.spotify.com/embed/track/14M1StehpwsydSGGy8z9eq?utm_source=generator
Aalaap Raju,spotify:track:4G4Mqe5vRu81zEawCupKPk,https://open.spotify.com/track/4G4Mqe5vRu81zEawCupKPk,spotify:artist:6qcMtXmofIpnR9TBhgamMR,https://open.spotify.com/artist/6qcMtXmofIpnR9TBhgamMR,Endhuko Emo,spotify:album:0COftafy212lNgshLsvLcf,330505.0,Rangam (Original Motion Picture Soundtrack),Endhuko Emo,0.827,0.629,7.0,-5.135,0.0,0.0357,0.0577,0.000192,0.178,0.703,91.006,audio_features,4G4Mqe5vRu81zEawCupKPk,spotify:track:4G4Mqe5vRu81zEawCupKPk,https://api.spotify.com/v1/tracks/4G4Mqe5vRu81zEawCupKPk,https://api.spotify.com/v1/audio-analysis/4G4Mqe5vRu81zEawCupKPk,330505.0,4.0,56.0,['tamil pop'],987643.0,telugu,https://open.spotify.com/embed/track/4G4Mqe5vRu81zEawCupKPk?utm_source=generator
L. V. Revanth,spotify:track:6GbObXudr6oFWk8FdHHLeh,https://open.spotify.com/track/6GbObXudr6oFWk8FdHHLeh,spotify:artist:2OrTfOi3k8VMFLuvC527bB,https://open.spotify.com/artist/2OrTfOi3k8VMFLuvC527bB,Saana Kastam,spotify:album:5UlyI2OfFD3HPWgsui3YL3,244188.0,Acharya,Saana Kastam,0.579,0.67,8.0,-9.583,1.0,0.173,0.158,0.00445,0.598,0.564,137.908,audio_features,6GbObXudr6oFWk8FdHHLeh,spotify:track:6GbObXudr6oFWk8FdHHLeh,https://api.spotify.com/v1/tracks/6GbObXudr6oFWk8FdHHLeh,https://api.spotify.com/v1/audio-analysis/6GbObXudr6oFWk8FdHHLeh,244188.0,4.0,54.0,"['filmi', 'tollywood']",987078.0,telugu,https://open.spotify.com/embed/track/6GbObXudr6oFWk8FdHHLeh?utm_source=generator
Shankar Mahadevan,spotify:track:75PLRXczgeUtwD9mFzDVsB,https://open.spotify.com/track/75PLRXczgeUtwD9mFzDVsB,spotify:artist:1SJOL9HJ08YOn92lFcYf8a,https://open.spotify.com/artist/1SJOL9HJ08YOn92lFcYf8a,Pranaamam,spotify:album:4WSLvIQ3Q6vhYQIxXi7mn8,240408.0,Janatha Garage,Pranaamam,0.721,0.925,5.0,-3.908,0.0,0.0503,0.122,0.000159,0.115,0.757,122.002,audio_features,75PLRXczgeUtwD9mFzDVsB,spotify:track:75PLRXczgeUtwD9mFzDVsB,https://api.spotify.com/v1/tracks/75PLRXczgeUtwD9mFzDVsB,https://api.spotify.com/v1/audio-analysis/75PLRXczgeUtwD9mFzDVsB,240409.0,4.0,75.0,"['filmi', 'modern bollywood']",98667.0,telugu,https://open.spotify.com/embed/track/75PLRXczgeUtwD9mFzDVsB?utm_source=generator
Sagar,spotify:track:55NigCtAxTdmtHNcaVfyUo,https://open.spotify.com/track/55NigCtAxTdmtHNcaVfyUo,spotify:artist:6CWBs7ul78QwnBrcOCwhf5,https://open.spotify.com/artist/6CWBs7ul78QwnBrcOCwhf5,Neeti Mullai - Bit Song,spotify:album:3aORS9GEmg02j3cPNAgVdS,81990.0,Varsham (Original Motion Picture Soundtrack),Neeti Mullai - Bit Song,0.683,0.261,7.0,-12.998,0.0,0.0336,0.827,0.0,0.137,0.671,105.049,audio_features,55NigCtAxTdmtHNcaVfyUo,spotify:track:55NigCtAxTdmtHNcaVfyUo,https://api.spotify.com/v1/tracks/55NigCtAxTdmtHNcaVfyUo,https://api.spotify.com/v1/audio-analysis/55NigCtAxTdmtHNcaVfyUo,81991.0,4.0,56.0,"['filmi', 'tamil pop', 'tollywood']",98656786.0,telugu,https://open.spotify.com/embed/track/55NigCtAxTdmtHNcaVfyUo?utm_source=generator
L. V. Revanth,spotify:track:78PoXHAbXHvOx0HMaa1a8z,https://open.spotify.com/track/78PoXHAbXHvOx0HMaa1a8z,spotify:artist:2OrTfOi3k8VMFLuvC527bB,https://open.spotify.com/artist/2OrTfOi3k8VMFLuvC527bB,I Wanna Fly,spotify:album:3i0yyqAxnVUW0XWitqUiG8,238538.0,Krishnarjuna Yudham,I Wanna Fly,0.648,0.911,4.0,-2.93,0.0,0.0486,0.107,0.0,0.176,0.526,91.983,audio_features,78PoXHAbXHvOx0HMaa1a8z,spotify:track:78PoXHAbXHvOx0HMaa1a8z,https://api.spotify.com/v1/tracks/78PoXHAbXHvOx0HMaa1a8z,https://api.spotify.com/v1/audio-analysis/78PoXHAbXHvOx0HMaa1a8z,238539.0,4.0,54.0,"['filmi', 'tollywood']",98653.0,telugu,https://open.spotify.com/embed/track/78PoXHAbXHvOx0HMaa1a8z?utm_source=generator
Jr. NTR,spotify:track:1qmfLCVMxiEpnwrPBWFmjh,https://open.spotify.com/track/1qmfLCVMxiEpnwrPBWFmjh,spotify:artist:4gYivvQ8ARDxds1heBados,https://open.spotify.com/artist/4gYivvQ8ARDxds1heBados,Rakaasi Rakaasi,spotify:album:3wS5ME6FCbGAIVymKPKGFL,251714.0,Rabhasa (Original Motion Picture Soundtrack),Rakaasi Rakaasi,0.806,0.72,7.0,-6.516,1.0,0.0534,0.346,0.00159,0.0369,0.7,94.975,audio_features,1qmfLCVMxiEpnwrPBWFmjh,spotify:track:1qmfLCVMxiEpnwrPBWFmjh,https://api.spotify.com/v1/tracks/1qmfLCVMxiEpnwrPBWFmjh,https://api.spotify.com/v1/audio-analysis/1qmfLCVMxiEpnwrPBWFmjh,251714.0,4.0,27.0,[],986468.0,telugu,https://open.spotify.com/embed/track/1qmfLCVMxiEpnwrPBWFmjh?utm_source=generator
Haricharan,spotify:track:6ygDZq4V1SWkAqXHMmQvz2,https://open.spotify.com/track/6ygDZq4V1SWkAqXHMmQvz2,spotify:artist:1QvyquqkuuwUzdszyoKIy4,https://open.spotify.com/artist/1QvyquqkuuwUzdszyoKIy4,Ela Ela Naalo,spotify:album:1PQYZH2jSxbvsmV2cPdwBZ,305925.0,Panjaa (Original Motion Picture Soundtrack),Ela Ela Naalo,0.671,0.684,0.0,-3.955,0.0,0.0331,0.127,0.000223,0.315,0.265,134.978,audio_features,6ygDZq4V1SWkAqXHMmQvz2,spotify:track:6ygDZq4V1SWkAqXHMmQvz2,https://api.spotify.com/v1/tracks/6ygDZq4V1SWkAqXHMmQvz2,https://api.spotify.com/v1/audio-analysis/6ygDZq4V1SWkAqXHMmQvz2,305926.0,4.0,70.0,"['filmi', 'tamil pop']",98643.0,telugu,https://open.spotify.com/embed/track/6ygDZq4V1SWkAqXHMmQvz2?utm_source=generator
Armaan Malik,spotify:track:7g237f0yviya3kLpwmwe0d,https://open.spotify.com/track/7g237f0yviya3kLpwmwe0d,spotify:artist:4IKVDbCSBTxBeAsMKjAuTs,https://open.spotify.com/artist/4IKVDbCSBTxBeAsMKjAuTs,Hello!,spotify:album:0dcTEDhyMuAn33k1qmNuLj,213979.0,Hello! (Original Motion Picture Soundtrack),Hello!,0.737,0.649,9.0,-8.117,0.0,0.0332,0.43,0.0139,0.13,0.344,98.027,audio_features,7g237f0yviya3kLpwmwe0d,spotify:track:7g237f0yviya3kLpwmwe0d,https://api.spotify.com/v1/tracks/7g237f0yviya3kLpwmwe0d,https://api.spotify.com/v1/audio-analysis/7g237f0yviya3kLpwmwe0d,213980.0,4.0,75.0,"['desi pop', 'filmi', 'modern bollywood']",9864.0,telugu,https://open.spotify.com/embed/track/7g237f0yviya3kLpwmwe0d?utm_source=generator
Yuvan Shankar Raja,spotify:track:4wUOdPcYoqYZGM2wSdoLQu,https://open.spotify.com/track/4wUOdPcYoqYZGM2wSdoLQu,spotify:artist:6AiX12wXdXFoGJ2vk8zBjy,https://open.spotify.com/artist/6AiX12wXdXFoGJ2vk8zBjy,Nee Yadalo Naaku,spotify:album:0UKhCWkRL6X4Kwbjz8Pf0q,292826.0,Awaara (Original Motion Picture Soundtrack),Nee Yadalo Naaku,0.871,0.363,0.0,-6.691,0.0,0.033,0.0301,0.0609,0.11,0.454,105.034,audio_features,4wUOdPcYoqYZGM2wSdoLQu,spotify:track:4wUOdPcYoqYZGM2wSdoLQu,https://api.spotify.com/v1/tracks/4wUOdPcYoqYZGM2wSdoLQu,https://api.spotify.com/v1/audio-analysis/4wUOdPcYoqYZGM2wSdoLQu,292827.0,4.0,77.0,"['filmi', 'kollywood', 'tamil pop']",985456.0,telugu,https://open.spotify.com/embed/track/4wUOdPcYoqYZGM2wSdoLQu?utm_source=generator
Radhan,spotify:track:2QhpL0cdNWdrvd6g22ePVu,https://open.spotify.com/track/2QhpL0cdNWdrvd6g22ePVu,spotify:artist:5FOhBMFQo0pDhvISlFmxdi,https://open.spotify.com/artist/5FOhBMFQo0pDhvISlFmxdi,Yemito,spotify:album:3NrelTYllS4OxvX8j7NW1t,268826.0,Andala Rakshasi,Yemito,0.71,0.479,0.0,-8.97,0.0,0.0664,0.131,0.0,0.33,0.42,133.932,audio_features,2QhpL0cdNWdrvd6g22ePVu,spotify:track:2QhpL0cdNWdrvd6g22ePVu,https://api.spotify.com/v1/tracks/2QhpL0cdNWdrvd6g22ePVu,https://api.spotify.com/v1/audio-analysis/2QhpL0cdNWdrvd6g22ePVu,268826.0,4.0,52.0,['tamil pop'],98542.0,telugu,https://open.spotify.com/embed/track/2QhpL0cdNWdrvd6g22ePVu?utm_source=generator
Anurag Kulkarni,spotify:track:47hP2BJPCOMyYKT5WQ9evZ,https://open.spotify.com/track/47hP2BJPCOMyYKT5WQ9evZ,spotify:artist:6LWyVEIBnx7MoRBhQxu9om,https://open.spotify.com/artist/6LWyVEIBnx7MoRBhQxu9om,Pillaa Raa,spotify:album:3vzddHOuT5R28vKakxD0qJ,237580.0,RX 100 (Original Motion Picture Soundtrack),Pillaa Raa,0.411,0.654,9.0,-5.458,1.0,0.15,0.606,1.01e-05,0.175,0.57,62.065,audio_features,47hP2BJPCOMyYKT5WQ9evZ,spotify:track:47hP2BJPCOMyYKT5WQ9evZ,https://api.spotify.com/v1/tracks/47hP2BJPCOMyYKT5WQ9evZ,https://api.spotify.com/v1/audio-analysis/47hP2BJPCOMyYKT5WQ9evZ,237581.0,4.0,67.0,['tollywood'],9787.0,telugu,https://open.spotify.com/embed/track/47hP2BJPCOMyYKT5WQ9evZ?utm_source=generator
Sid Sriram,spotify:track:5mUSVvwehYujjGJoKULr7O,https://open.spotify.com/track/5mUSVvwehYujjGJoKULr7O,spotify:artist:7qjJw7ZM2ekDSahLXPjIlN,https://open.spotify.com/artist/7qjJw7ZM2ekDSahLXPjIlN,Vevela Taarale,spotify:album:21eTo5ODF7LlFuvBVXa9tb,208465.0,Taxi,Vevela Taarale,0.689,0.488,4.0,-8.727,1.0,0.0359,0.383,7.65e-06,0.235,0.468,120.014,audio_features,5mUSVvwehYujjGJoKULr7O,spotify:track:5mUSVvwehYujjGJoKULr7O,https://api.spotify.com/v1/tracks/5mUSVvwehYujjGJoKULr7O,https://api.spotify.com/v1/audio-analysis/5mUSVvwehYujjGJoKULr7O,208465.0,4.0,78.0,['filmi'],978567.0,telugu,https://open.spotify.com/embed/track/5mUSVvwehYujjGJoKULr7O?utm_source=generator
Karthik,spotify:track:02jcjC8n1h4sXtzUgaIAAd,https://open.spotify.com/track/02jcjC8n1h4sXtzUgaIAAd,spotify:artist:0LSPREIgGMZXCuKVel7LVD,https://open.spotify.com/artist/0LSPREIgGMZXCuKVel7LVD,Pilichina,spotify:album:6KqvTHGFvMRqzfHp7H5xiD,296988.0,Athadu (Original Motion Picture Soundtrack),Pilichina,0.686,0.812,4.0,-7.326,0.0,0.201,0.184,0.000653,0.139,0.64,201.861,audio_features,02jcjC8n1h4sXtzUgaIAAd,spotify:track:02jcjC8n1h4sXtzUgaIAAd,https://api.spotify.com/v1/tracks/02jcjC8n1h4sXtzUgaIAAd,https://api.spotify.com/v1/audio-analysis/02jcjC8n1h4sXtzUgaIAAd,296989.0,4.0,73.0,"['filmi', 'tamil pop']",97835.0,telugu,https://open.spotify.com/embed/track/02jcjC8n1h4sXtzUgaIAAd?utm_source=generator
Ranjith Govind,spotify:track:4RJcx6nGNpDGNr5UBMWtp6,https://open.spotify.com/track/4RJcx6nGNpDGNr5UBMWtp6,spotify:artist:7zFlr6Y537SdALqy0Xfvth,https://open.spotify.com/artist/7zFlr6Y537SdALqy0Xfvth,We Have Romeo,spotify:album:4Pm2JrBln5k96iEOcNDkxZ,309906.0,Bommarillu (Original Motion Picture Soundtrack),We Have Romeo,0.908,0.878,0.0,-9.309,0.0,0.166,0.235,6.1e-06,0.0361,0.457,110.036,audio_features,4RJcx6nGNpDGNr5UBMWtp6,spotify:track:4RJcx6nGNpDGNr5UBMWtp6,https://api.spotify.com/v1/tracks/4RJcx6nGNpDGNr5UBMWtp6,https://api.spotify.com/v1/audio-analysis/4RJcx6nGNpDGNr5UBMWtp6,309907.0,4.0,63.0,"['filmi', 'tamil pop']",97609.0,telugu,https://open.spotify.com/embed/track/4RJcx6nGNpDGNr5UBMWtp6?utm_source=generator
Kunal Ganjawala,spotify:track:6lFWSakrMDZj9bRusX4e2S,https://open.spotify.com/track/6lFWSakrMDZj9bRusX4e2S,spotify:artist:3t4P7aXVor3NxlJPZxLzOQ,https://open.spotify.com/artist/3t4P7aXVor3NxlJPZxLzOQ,Naaku Neeku,spotify:album:2LscBzYzac0rt3i2FMmgtw,325212.0,Aparichitudu (Original Motion Picture Soundtrack),Naaku Neeku,0.823,0.856,9.0,-5.925,1.0,0.0684,0.0382,0.000135,0.025,0.703,121.04,audio_features,6lFWSakrMDZj9bRusX4e2S,spotify:track:6lFWSakrMDZj9bRusX4e2S,https://api.spotify.com/v1/tracks/6lFWSakrMDZj9bRusX4e2S,https://api.spotify.com/v1/audio-analysis/6lFWSakrMDZj9bRusX4e2S,325212.0,4.0,59.0,"['desi pop', 'filmi', 'modern bollywood']",975895.0,telugu,https://open.spotify.com/embed/track/6lFWSakrMDZj9bRusX4e2S?utm_source=generator
Naresh Iyer,spotify:track:76eCC3r9jrVDsQnfAqQNH4,https://open.spotify.com/track/76eCC3r9jrVDsQnfAqQNH4,spotify:artist:7FaGCZiP3s6X7jQTB8EhfI,https://open.spotify.com/artist/7FaGCZiP3s6X7jQTB8EhfI,Inthalo Ennenni Vinthalo Male,spotify:album:5e0PXRVSqL2hqJ4RysHdTC,260000.0,Karthikeya,Inthalo Ennenni Vinthalo Male,0.645,0.674,4.0,-10.094,0.0,0.0348,0.408,2.22e-06,0.0963,0.503,140.003,audio_features,76eCC3r9jrVDsQnfAqQNH4,spotify:track:76eCC3r9jrVDsQnfAqQNH4,https://api.spotify.com/v1/tracks/76eCC3r9jrVDsQnfAqQNH4,https://api.spotify.com/v1/audio-analysis/76eCC3r9jrVDsQnfAqQNH4,260000.0,4.0,68.0,"['filmi', 'mollywood', 'tamil pop']",9758.0,telugu,https://open.spotify.com/embed/track/76eCC3r9jrVDsQnfAqQNH4?utm_source=generator
Anurag Kulkarni,spotify:track:1vlgNforagqGyswauMA6u0,https://open.spotify.com/track/1vlgNforagqGyswauMA6u0,spotify:artist:6LWyVEIBnx7MoRBhQxu9om,https://open.spotify.com/artist/6LWyVEIBnx7MoRBhQxu9om,Choosi Chudangane,spotify:album:3tfpNTS0GMogs3TFf7KzVW,202111.0,Chalo (Original Motion Picture Soundtrack),Choosi Chudangane,0.634,0.69,0.0,-7.159,1.0,0.0386,0.347,0.0,0.225,0.405,123.023,audio_features,1vlgNforagqGyswauMA6u0,spotify:track:1vlgNforagqGyswauMA6u0,https://api.spotify.com/v1/tracks/1vlgNforagqGyswauMA6u0,https://api.spotify.com/v1/audio-analysis/1vlgNforagqGyswauMA6u0,202111.0,3.0,67.0,['tollywood'],975545.0,telugu,https://open.spotify.com/embed/track/1vlgNforagqGyswauMA6u0?utm_source=generator
Koti,spotify:track:5rfSrIBRY53Y95Uc5dQq6L,https://open.spotify.com/track/5rfSrIBRY53Y95Uc5dQq6L,spotify:artist:6RO7sGAsA3D9HjYUQdEYnM,https://open.spotify.com/artist/6RO7sGAsA3D9HjYUQdEYnM,Naa Manusukemayindi,spotify:album:3IB3L3CsvgkOGKOUQUeyrG,286824.0,Nuvve.. Nuvve...,Naa Manusukemayindi,0.712,0.647,9.0,-6.656,0.0,0.13,0.254,8.8e-06,0.0892,0.707,170.039,audio_features,5rfSrIBRY53Y95Uc5dQq6L,spotify:track:5rfSrIBRY53Y95Uc5dQq6L,https://api.spotify.com/v1/tracks/5rfSrIBRY53Y95Uc5dQq6L,https://api.spotify.com/v1/audio-analysis/5rfSrIBRY53Y95Uc5dQq6L,286825.0,4.0,19.0,['vintage tollywood'],9754654.0,telugu,https://open.spotify.com/embed/track/5rfSrIBRY53Y95Uc5dQq6L?utm_source=generator
Prudhvi Chandra,spotify:track:6CtrkXMad3ZtmYiOtKfI0t,https://open.spotify.com/track/6CtrkXMad3ZtmYiOtKfI0t,spotify:artist:4xUI2yJe8cZHYGhS8rk1oR,https://open.spotify.com/artist/4xUI2yJe8cZHYGhS8rk1oR,Crazy Feeling,spotify:album:4tRKeleYPghfsVcEC7qAcW,209961.0,Nenu Sailaja (Original Motion PIcture Soundtrack),Crazy Feeling,0.948,0.783,7.0,-4.058,0.0,0.0422,0.182,7.82e-05,0.0519,0.579,130.042,audio_features,6CtrkXMad3ZtmYiOtKfI0t,spotify:track:6CtrkXMad3ZtmYiOtKfI0t,https://api.spotify.com/v1/tracks/6CtrkXMad3ZtmYiOtKfI0t,https://api.spotify.com/v1/audio-analysis/6CtrkXMad3ZtmYiOtKfI0t,209962.0,4.0,55.0,['tollywood'],97546.0,telugu,https://open.spotify.com/embed/track/6CtrkXMad3ZtmYiOtKfI0t?utm_source=generator
Amritavarshini KC,spotify:track:4ewe55AoVtNZQZMihVmp9u,https://open.spotify.com/track/4ewe55AoVtNZQZMihVmp9u,spotify:artist:2PFEzYX50XbriutPxZa9QZ,https://open.spotify.com/artist/2PFEzYX50XbriutPxZa9QZ,Chinuku Taake..,spotify:album:28IIZL1NzZXe8XiUnAEkdN,291500.0,Pelli Choopulu (Original Motion Picture Soundtrack),Chinuku Taake..,0.492,0.212,9.0,-14.692,1.0,0.0374,0.795,4.08e-05,0.123,0.398,171.996,audio_features,4ewe55AoVtNZQZMihVmp9u,spotify:track:4ewe55AoVtNZQZMihVmp9u,https://api.spotify.com/v1/tracks/4ewe55AoVtNZQZMihVmp9u,https://api.spotify.com/v1/audio-analysis/4ewe55AoVtNZQZMihVmp9u,291500.0,3.0,33.0,['tollywood'],975357.0,telugu,https://open.spotify.com/embed/track/4ewe55AoVtNZQZMihVmp9u?utm_source=generator
David Simon,spotify:track:47UMJ414jDRqgQ4K6y5O94,https://open.spotify.com/track/47UMJ414jDRqgQ4K6y5O94,spotify:artist:1C7kjT2jleM2qNGK97amtW,https://open.spotify.com/artist/1C7kjT2jleM2qNGK97amtW,Oye Oye,spotify:album:2QD9QZ37epumQd8h3UP39a,209506.0,Yevadu (Original Motion Picture Soundtrack),Oye Oye,0.897,0.777,11.0,-4.988,0.0,0.163,0.181,2.96e-06,0.0263,0.925,99.969,audio_features,47UMJ414jDRqgQ4K6y5O94,spotify:track:47UMJ414jDRqgQ4K6y5O94,https://api.spotify.com/v1/tracks/47UMJ414jDRqgQ4K6y5O94,https://api.spotify.com/v1/audio-analysis/47UMJ414jDRqgQ4K6y5O94,209507.0,4.0,37.0,['tollywood'],97533.0,telugu,https://open.spotify.com/embed/track/47UMJ414jDRqgQ4K6y5O94?utm_source=generator
Karthik,spotify:track:5sb8pXCkQrd87OgmAgtv1F,https://open.spotify.com/track/5sb8pXCkQrd87OgmAgtv1F,spotify:artist:0LSPREIgGMZXCuKVel7LVD,https://open.spotify.com/artist/0LSPREIgGMZXCuKVel7LVD,Tara,spotify:album:0Vng5nraarc78H983wqpM0,171362.0,Tara - Shyam Singha Roy-Telugu,Tara,0.683,0.709,7.0,-9.466,1.0,0.0393,0.454,8.01e-05,0.422,0.591,112.946,audio_features,5sb8pXCkQrd87OgmAgtv1F,spotify:track:5sb8pXCkQrd87OgmAgtv1F,https://api.spotify.com/v1/tracks/5sb8pXCkQrd87OgmAgtv1F,https://api.spotify.com/v1/audio-analysis/5sb8pXCkQrd87OgmAgtv1F,171362.0,4.0,73.0,"['filmi', 'tamil pop']",974686.0,telugu,https://open.spotify.com/embed/track/5sb8pXCkQrd87OgmAgtv1F?utm_source=generator
Tippu,spotify:track:786noDZWgvvfpH3fwIinDH,https://open.spotify.com/track/786noDZWgvvfpH3fwIinDH,spotify:artist:0PykiHCcDsMPRV7s67qZ1B,https://open.spotify.com/artist/0PykiHCcDsMPRV7s67qZ1B,Manava Manava,spotify:album:4FVbV6VebIznqFRcmKcUme,337051.0,Anji (Original Motion Picture Soundtrack),Manava Manava,0.747,0.814,7.0,-6.973,1.0,0.14,0.252,0.0,0.41,0.553,91.992,audio_features,786noDZWgvvfpH3fwIinDH,spotify:track:786noDZWgvvfpH3fwIinDH,https://api.spotify.com/v1/tracks/786noDZWgvvfpH3fwIinDH,https://api.spotify.com/v1/audio-analysis/786noDZWgvvfpH3fwIinDH,337051.0,4.0,64.0,"['filmi', 'tamil pop']",9744677.0,telugu,https://open.spotify.com/embed/track/786noDZWgvvfpH3fwIinDH?utm_source=generator
Shankar Mahadevan,spotify:track:2LJvawtaziETXdCRwMsXEg,https://open.spotify.com/track/2LJvawtaziETXdCRwMsXEg,spotify:artist:1SJOL9HJ08YOn92lFcYf8a,https://open.spotify.com/artist/1SJOL9HJ08YOn92lFcYf8a,Akhanda - Title Song,spotify:album:2MTDrkdwyNhJqwl9vP6hEM,284138.0,Akhanda,Akhanda - Title Song,0.268,0.953,10.0,-5.293,0.0,0.245,0.37,2.39e-06,0.208,0.544,83.909,audio_features,2LJvawtaziETXdCRwMsXEg,spotify:track:2LJvawtaziETXdCRwMsXEg,https://api.spotify.com/v1/tracks/2LJvawtaziETXdCRwMsXEg,https://api.spotify.com/v1/audio-analysis/2LJvawtaziETXdCRwMsXEg,284138.0,4.0,75.0,"['filmi', 'modern bollywood']",9679468.0,telugu,https://open.spotify.com/embed/track/2LJvawtaziETXdCRwMsXEg?utm_source=generator
